444,847,978,942,533,296,431,937,2
339,683,791,771,415,246,347,757,2
264,568,676,666,334,207,269,633,2
196,472,560,544,259,170,219,524,2
132,341,419,404,184,136,151,368,2
83,261,337,331,139,104,104,286,2
74,242,320,309,122,98,90,269,2
71,231,307,299,105,92,78,254,2
69,214,282,291,91,79,67,233,2
65,189,261,281,79,76,62,217,2
69,189,257,278,79,88,65,214,2
65,196,254,278,83,83,63,211,2
65,201,257,283,84,82,69,225,2
65,201,252,284,87,88,70,217,2
65,204,255,282,88,89,65,221,2
64,203,253,276,88,76,60,218,2
64,202,251,280,84,70,65,218,2
66,203,257,278,87,70,64,216,2
66,199,262,277,84,66,67,221,2
66,203,260,276,80,65,68,218,2
71,203,256,276,83,64,70,212,2
76,206,264,281,82,65,68,220,2
78,200,257,278,83,67,68,212,2
87,206,257,276,83,67,66,215,2
86,198,251,274,85,67,64,207,2
82,200,255,273,82,65,64,218,2
81,193,256,268,85,71,66,216,2
80,198,259,270,89,72,70,221,2
71,217,267,274,92,71,69,240,2
135,217,263,272,93,69,72,263,2
203,216,264,274,95,80,80,299,2
237,220,257,267,95,79,85,322,2
241,228,252,272,95,77,84,364,2
252,225,233,264,93,80,99,362,2
241,272,253,287,97,86,109,366,2
241,283,247,294,103,166,105,352,2
245,322,278,320,108,313,135,337,2
283,368,286,359,167,435,230,312,2
325,397,288,363,306,532,535,302,2
367,442,284,367,335,556,825,322,2
361,490,297,373,463,550,938,331,2
363,506,346,396,734,495,1035,363,2
354,510,389,364,893,414,1050,360,2
326,500,437,396,936,321,948,393,2
276,488,452,382,998,298,725,365,2
244,448,454,373,963,292,580,338,2
219,425,429,361,787,291,387,310,2
187,388,383,369,594,274,302,291,2
162,401,369,354,471,242,268,250,2
152,363,349,355,300,228,233,248,2
162,361,350,365,235,225,233,261,2
151,346,317,348,201,210,228,259,2
157,342,325,340,177,222,227,264,2
160,308,288,328,137,218,220,257,2
162,296,289,333,101,220,218,255,2
171,304,300,337,93,226,214,264,2
172,303,299,328,87,220,203,251,2
174,320,320,341,78,217,212,265,2
175,318,314,332,72,209,203,262,2
182,321,329,340,62,217,213,275,2
177,310,311,326,69,210,209,260,2
254,309,307,324,80,208,209,258,2
326,312,312,326,87,200,218,256,2
401,321,330,337,92,200,215,264,2
470,330,326,340,119,194,217,263,2
476,344,332,354,141,181,209,277,2
436,365,355,380,178,198,212,295,2
386,374,343,386,196,191,188,341,2
