-6,-2,-5,-7,13,11,-44,0,1
1,0,-4,-3,1,48,26,11,1
-11,-10,-12,-3,-1,20,8,-27,1
3,1,1,2,4,-74,2,43,1
5,6,5,8,0,-64,13,-39,1
-10,0,-1,0,5,-9,-26,-14,1
-18,-16,-14,-10,-13,-72,-9,-21,1
17,9,4,-2,-3,-69,31,-11,1
-12,-5,-3,-7,-5,-16,-45,2,1
-6,1,4,11,3,-75,27,-12,1
14,8,8,9,3,-86,-24,17,1
-2,-7,-7,-1,-4,-24,18,1,1
0,-4,-5,-9,-7,-60,18,18,1
7,-2,-4,-5,-2,-74,-29,53,1
-3,0,1,-1,-9,-67,1,-33,1
-9,0,1,1,2,-45,1,-6,1
3,1,9,18,31,-65,10,12,1
11,-1,6,-5,-8,-65,-7,10,1
10,5,-9,2,-1,-19,34,41,1
-5,2,-2,-10,-9,-60,5,6,1
-6,-3,28,10,0,-50,-15,-7,1
28,-16,-47,-19,-7,-34,8,81,1
0,1,-11,-9,-5,-39,-33,-28,1
-1,3,-1,3,3,-50,92,-3,1
4,9,-9,-17,-8,-31,-53,-21,1
-14,0,25,8,4,-35,-46,-49,1
4,10,6,2,2,-43,-36,5,1
2,7,-3,8,-9,-42,-19,-22,1
-9,-21,-20,7,20,29,19,27,1
-4,-6,7,3,-12,12,28,-23,1
0,-10,-3,-19,-6,-43,-20,24,1
-4,2,-1,17,21,31,-24,-26,1
-1,31,75,-2,-2,-7,13,7,1
-6,-26,41,-1,-1,-38,10,-11,1
-25,-31,-87,-76,-33,34,12,9,1
-9,-13,33,-27,-18,13,-18,4,1
-27,-4,-8,-15,-11,-21,-53,-91,1
-9,13,30,14,12,12,59,32,1
16,12,46,34,20,12,39,6,1
6,-13,-14,-5,-9,-27,-74,21,1
10,-4,-18,6,-5,-20,54,11,1
2,28,4,9,-2,1,-57,-20,1
-3,5,1,27,11,-4,27,-31,1
0,-5,4,7,13,12,28,77,1
19,-26,-16,-17,-48,-7,-14,35,1
-6,-23,-71,-4,13,8,9,-54,1
2,1,-17,-81,-72,12,27,91,1
3,30,38,51,33,-10,-52,-15,1
-3,46,28,37,67,-13,35,8,1
-10,-18,-14,0,20,-17,8,-18,1
11,-11,18,42,25,-1,11,-10,1
6,3,-10,-4,-4,17,47,-14,1
2,-3,-9,-6,-43,-9,-29,42,1
-10,30,-4,-44,15,27,-12,-56,1
8,-13,15,27,24,-2,-57,9,1
-30,-8,4,-13,-16,9,46,-1,1
14,-6,3,29,1,-7,32,4,1
-8,-20,-20,-12,-16,-16,-42,-50,1
-23,-11,-19,-8,-21,-11,-4,-36,1
1,-12,-10,-27,-33,36,-24,-1,1
-10,20,13,0,-19,-1,4,-38,1
-21,-6,3,-23,-6,-15,-22,17,1
-6,-12,40,21,14,-3,-40,2,1
7,-12,-40,16,29,-1,16,-6,1
-3,-1,19,-30,-18,24,-22,-10,1
21,-10,-33,-12,-32,-18,80,14,1
7,1,-12,-10,2,10,4,-5,1
-3,4,16,22,-9,-1,-48,12,1
3,10,-5,-25,-23,13,90,-12,1
11,33,41,29,20,13,43,66,1
-13,4,9,14,14,3,-48,-45,1
4,0,-4,45,12,-24,-31,-41,1
-1,-2,6,-38,1,8,12,3,1
-17,-27,-36,2,-32,-2,-46,-24,1
-6,0,-2,9,31,6,60,-24,1
22,14,-39,-40,-26,-30,-7,68,1
-12,-17,-68,-13,3,14,-38,-13,1
-5,-3,22,-12,-16,15,39,38,1
1,3,36,49,-7,-29,-18,-15,1
8,16,20,-17,6,20,46,-10,1
-17,-17,-11,16,-2,-31,-113,-29,1
12,11,23,21,4,-4,-22,-1,1
8,9,8,21,-5,5,54,34,1
-23,11,-3,-41,-5,8,-63,-73,1
7,-16,4,24,42,15,-41,-15,1
-9,-18,-34,-15,-23,-15,49,21,1
-9,-1,-30,-15,2,4,20,3,1
-5,-16,-2,-21,-28,7,-21,6,1
16,3,8,49,20,-6,-2,-8,1
1,19,39,-27,0,6,42,-19,1
3,0,-17,23,22,-3,-90,18,1
-13,4,-45,-57,-11,-30,75,-13,1
-1,-20,9,19,-27,4,17,46,1
29,7,19,33,31,-7,-128,-16,1
9,7,20,38,31,3,95,29,1
-2,2,1,-27,-31,-20,-45,-18,1
7,24,-6,16,51,-2,21,12,1
-6,1,25,-19,-33,16,52,19,1
-6,-11,-49,-41,-3,-4,-16,-2,1
20,-26,-21,51,35,12,-26,-9,1
-56,-17,-66,-66,-36,-3,23,-53,1
1,12,20,14,11,11,-7,35,1
3,29,35,22,10,3,13,-9,1
-18,-6,29,-21,4,2,-38,-60,1
9,-2,7,9,-4,12,-5,34,1
6,4,-17,19,17,-14,29,3,1
4,3,16,-39,-37,6,8,13,1
-4,0,-17,22,19,15,18,1,1
17,-3,1,-24,-15,-13,41,8,1
-14,-16,-1,38,4,-2,-40,-13,1
2,20,10,-14,-2,10,-37,-9,1
-10,-30,5,24,9,-12,-61,-7,1
-13,9,-11,-14,-25,-15,60,-2,1
15,8,12,-10,28,6,15,10,1
-5,-15,-13,-23,-27,4,9,-48,1
-7,-21,18,44,23,-9,-68,-17,1
-6,-14,-13,-12,-17,0,42,-9,1
19,32,42,8,2,14,1,18,1
-9,2,-21,-15,5,-19,-12,-34,1
10,-10,60,26,31,1,7,42,1
28,-18,-94,-7,-10,5,4,48,1
-1,3,22,-15,-12,2,-7,-7,1
23,1,17,20,16,8,38,76,1
-4,24,20,-17,-19,13,82,-7,1
-5,3,32,7,-4,-26,-119,-79,1
-47,-24,-34,6,-4,-21,-18,-60,1
30,-3,30,18,6,12,40,75,1
1,-6,-48,-34,-29,1,41,28,1
10,5,41,48,26,-11,-31,16,1
-19,-15,-36,-93,5,-10,-53,-63,1
0,12,18,11,-8,-3,10,-23,1
5,18,3,-15,-11,13,45,32,1
5,-11,-2,-7,16,1,-109,-1,1
19,6,3,43,2,8,64,52,1
-14,3,21,7,-10,6,-1,-19,1
3,-8,-15,-56,-34,-12,15,27,1
-7,2,20,36,24,10,23,1,1
1,-3,-11,-10,29,1,-64,3,1
-23,-15,-36,-45,-23,-8,-12,-31,1
-10,-3,10,18,-3,-4,-83,-27,1
21,12,-3,-4,-1,16,113,70,1
-4,-5,23,1,4,2,64,30,1
-5,-6,-37,-25,-18,-23,-102,-15,1
-3,1,13,22,3,4,-7,-23,1
4,7,14,-13,-6,21,19,30,1
-2,-2,-3,27,6,-5,-29,-20,1
-4,-4,-1,4,2,-6,-12,-6,1
5,4,-9,0,15,9,45,23,1
-7,-6,19,25,-6,-7,24,-1,1
4,-1,-26,-18,-20,1,-9,-16,1
1,7,16,3,14,1,-49,-57,1
-19,-19,-13,-6,-8,1,-37,-12,1
2,-5,7,3,13,-5,36,34,1
9,6,12,19,-33,4,32,11,1
-10,-4,-6,-38,-2,8,43,15,1
9,27,-8,26,0,-9,-53,-11,1
-32,-6,7,-44,-17,-19,-66,-62,1
-1,0,-36,7,1,3,32,40,1
