6,9,5,10,36,7,-28,-19,2
0,-1,0,-3,-5,7,18,0,2
-5,-2,-1,-11,3,4,-31,-15,2
6,0,-2,-1,-5,-9,-46,-4,2
-7,-4,-3,-2,0,9,87,0,2
-1,0,0,-1,1,-8,-62,28,2
-17,-9,-2,1,-5,2,9,-30,2
3,1,-1,-1,-1,1,0,6,2
8,3,1,0,2,-1,-12,5,2
-8,-13,-1,8,-1,1,41,-12,2
-3,-7,4,-7,6,7,-3,5,2
-3,4,-6,-6,-2,-4,-33,0,2
-6,-4,1,0,-8,-9,-20,-7,2
-5,-3,-5,-3,-2,6,-6,-16,2
5,3,-1,6,2,-1,11,2,2
-16,-9,-2,-3,-7,-13,2,10,2
2,7,3,6,-13,-2,-21,-28,2
14,4,-1,4,33,11,18,57,2
-16,4,-11,-27,-31,-4,5,-39,2
0,-10,-1,5,-1,-5,53,18,2
-6,-3,-5,-10,-12,-4,-49,-23,2
-1,-1,5,8,-11,-16,-26,-22,2
3,2,-3,0,4,-12,36,22,2
0,4,-1,-5,-8,5,7,1,2
3,-4,0,6,13,3,9,9,2
-1,-1,-3,-6,-9,5,4,-21,2
7,-3,0,8,10,6,-40,19,2
2,1,1,1,0,9,32,0,2
-5,-1,-3,-4,-7,-59,-55,-34,2
-4,-3,-4,-4,1,15,20,43,2
-3,-1,0,-3,-7,-2,-4,4,2
-3,-5,-4,-3,-4,0,4,-27,2
0,0,-1,3,17,14,-30,34,2
1,2,-1,-8,-8,-5,45,-15,2
3,-1,2,14,-2,-30,-80,-2,2
4,-2,0,-2,-1,5,38,17,2
-13,-7,-3,-5,3,15,39,-7,2
4,1,-2,2,-7,-10,-87,-6,2
10,1,0,4,6,18,99,32,2
-1,3,1,3,6,8,-56,-19,2
-2,-1,-3,-2,-9,-21,-28,-2,2
-2,0,2,-4,7,8,28,6,2
5,2,-3,-1,-9,5,-5,-14,2
4,0,3,1,12,-5,-13,25,2
3,1,0,-16,-7,15,33,28,2
4,-5,3,-8,-2,5,51,-15,2
0,10,-5,1,0,-15,-12,-11,2
-5,-3,-2,-6,5,16,-43,-18,2
4,0,1,5,-3,0,14,-12,2
4,0,2,3,0,-11,8,11,2
2,1,5,11,7,-14,-1,-4,2
1,-4,-2,-11,-4,17,2,-18,2
-14,-10,-8,-13,-24,-35,-4,61,2
-19,3,2,18,22,13,-73,-91,2
2,-4,-4,-10,-17,7,15,59,2
8,7,1,11,8,-2,20,-1,2
-1,-2,-1,1,-4,4,-10,-3,2
5,2,1,-3,-10,-18,-30,7,2
-1,-2,-1,-10,8,17,20,-12,2
-6,-4,-1,-1,1,4,-1,4,2
1,2,2,1,-1,4,-1,1,2
4,4,-1,6,2,-1,31,4,2
-8,-6,-1,-2,-7,-4,-43,-45,2
5,-1,0,3,15,-1,13,46,2
-13,-3,1,10,24,19,17,-68,2
-5,-6,-4,-1,5,-15,-14,16,2
-4,3,-2,1,-23,-1,10,10,2
0,4,-1,20,-16,2,60,-32,2
-3,-2,2,33,-11,-27,-70,-11,2
-4,-2,-6,-30,27,39,89,8,2
8,-7,2,9,12,10,14,38,2
11,12,6,-7,-7,-22,-14,-9,2
-6,-4,-3,-2,-16,5,39,-46,2
-1,-5,4,22,19,10,1,49,2
-5,0,-5,-18,1,14,14,-14,2
-6,-4,-3,3,13,-14,-2,23,2
7,0,0,-9,-7,24,-8,12,2
1,4,1,-11,-36,-36,16,9,2
-16,-12,-4,2,19,-7,-101,-60,2
-18,-9,-2,0,-3,1,7,-5,2
10,1,-4,-18,7,14,13,29,2
-3,4,-1,-3,-13,-11,-27,-37,2
12,1,3,-22,0,-17,-2,24,2
1,3,0,38,0,-1,-28,-25,2
2,-5,-4,-15,14,8,-50,26,2
-2,-7,-4,-4,-17,-13,50,-7,2
8,3,4,6,0,14,46,18,2
-10,-5,-1,-16,-12,-16,-101,-34,2
1,2,1,3,3,7,78,1,2
3,4,-1,0,5,4,-30,9,2
-15,-8,0,13,19,-12,5,-31,2
3,-3,-2,-10,0,17,19,25,2
-4,1,-3,4,-9,-4,16,-2,2
-9,-10,-4,-4,-2,-22,-76,-3,2
8,4,3,26,0,4,61,41,2
-3,-2,-3,-25,-4,-16,-38,-15,2
10,5,7,16,4,1,-44,0,2
11,5,-2,-8,-5,20,110,34,2
-4,3,4,30,-14,-32,-71,-5,2
7,-2,-2,-35,-10,-4,18,20,2
-5,-2,1,33,14,9,25,4,2
3,6,-2,-12,-5,6,-71,-43,2
10,5,7,21,-6,22,-9,23,2
-9,-5,-6,-24,22,5,119,4,2
-5,-2,2,6,-3,-13,-43,-18,2
10,3,-4,-10,-12,1,23,24,2
-8,-4,-1,-8,-9,5,22,-29,2
