239,70,47,45,44,59,60,112,3
227,70,54,46,45,52,53,89,3
257,68,54,42,44,53,45,89,3
265,75,47,37,46,53,39,86,3
255,70,51,44,46,52,32,79,3
247,74,53,41,44,46,30,81,3
290,68,42,39,42,43,30,91,3
266,66,41,37,39,38,32,91,3
233,54,41,36,33,31,28,80,3
229,62,41,28,29,29,28,79,3
255,62,37,31,28,27,34,86,3
225,65,40,30,27,31,37,77,3
240,73,42,33,26,32,38,75,3
249,73,46,32,28,32,39,77,3
259,69,44,35,31,32,40,74,3
229,67,42,33,30,32,36,61,3
219,66,38,34,27,29,33,67,3
202,60,52,37,34,33,38,73,3
199,58,50,37,36,34,36,73,3
186,55,50,34,35,35,35,75,3
186,50,52,33,36,35,35,76,3
196,55,57,32,36,35,33,69,3
204,53,47,28,29,31,28,62,3
199,71,48,31,28,28,29,58,3
193,75,50,31,27,27,30,58,3
207,77,54,32,25,28,34,71,3
184,78,50,32,26,27,34,72,3
180,79,51,32,28,30,34,84,3
176,67,52,32,25,30,36,86,3
203,64,53,33,24,29,34,90,3
232,62,50,35,25,27,33,80,3
248,59,48,31,22,26,36,78,3
242,57,48,32,23,21,37,69,3
255,57,45,31,25,23,36,71,3
236,58,40,31,25,26,37,65,3
186,60,40,29,24,27,34,67,3
158,59,49,33,27,29,34,68,3
191,64,49,33,27,31,31,74,3
166,63,51,31,26,31,31,67,3
179,62,51,33,26,33,31,72,3
186,64,53,38,30,35,33,76,3
237,64,44,36,29,34,35,81,3
223,64,41,37,29,33,38,78,3
229,67,44,37,30,33,37,79,3
236,75,53,36,30,29,37,85,3
241,78,50,33,28,28,36,82,3
196,79,52,34,26,29,34,79,3
186,75,56,35,27,29,29,72,3
192,74,55,37,25,27,30,74,3
191,68,46,36,26,26,30,63,3
194,63,45,41,26,26,30,65,3
195,59,49,40,29,26,31,70,3
214,61,45,35,28,26,32,76,3
209,60,47,34,31,29,33,73,3
204,57,46,33,30,29,31,77,3
189,58,49,25,32,28,29,74,3
192,68,48,30,31,26,29,66,3
187,73,47,30,30,27,31,67,3
185,71,45,32,29,25,29,65,3
193,74,49,33,29,25,34,65,3
191,76,51,36,26,25,38,72,3
195,67,48,33,26,25,37,90,3
186,65,53,39,25,24,35,85,3
191,65,52,37,26,24,36,89,3
188,61,53,40,27,26,35,95,3
230,69,51,40,27,24,32,96,3
246,80,58,40,31,30,33,83,3
258,86,53,35,30,29,34,91,3
264,88,54,38,34,33,39,95,3
293,96,55,44,36,34,45,149,3
286,92,54,47,42,39,46,152,3
273,83,54,49,41,37,50,164,3
267,81,61,53,42,38,51,170,3
322,85,67,55,43,39,51,177,3
309,82,63,48,40,38,52,146,3
294,87,67,49,40,38,54,142,3
304,90,67,48,43,43,51,132,3
340,91,66,45,46,44,54,139,3
309,105,68,45,46,42,54,140,3
340,113,79,57,48,45,50,136,3
336,123,81,57,46,42,48,138,3
380,144,87,63,48,41,57,162,3
352,146,92,67,47,48,65,162,3
337,138,86,65,45,48,66,172,3
311,137,82,63,47,47,71,181,3
312,130,84,64,46,48,73,182,3
265,111,83,61,45,44,69,164,3
255,110,81,61,48,36,58,159,3
239,107,81,60,47,40,57,139,3
244,101,79,54,46,39,50,130,3
252,107,80,50,45,40,46,146,3
277,107,74,47,39,39,44,156,3
290,103,66,41,33,38,45,158,3
308,106,65,39,37,34,42,156,3
285,108,63,42,35,34,40,152,3
310,96,48,40,36,30,38,145,3
300,84,46,41,35,33,42,135,3
301,90,55,43,36,39,43,131,3
346,89,58,46,33,40,44,137,3
350,80,58,43,33,39,43,135,3
337,79,61,46,33,38,44,137,3
305,85,59,42,34,36,44,147,3
315,74,55,45,35,28,41,144,3
265,80,59,44,32,25,40,140,3
279,87,65,43,32,27,41,132,3
262,92,67,42,30,29,42,118,3
273,90,70,43,35,27,38,98,3
245,97,68,40,35,26,38,106,3
241,89,66,39,41,29,38,110,3
200,90,64,44,40,27,40,116,3
210,92,58,42,40,26,44,118,3
200,90,59,43,38,31,42,117,3
197,87,73,47,39,34,42,112,3
207,97,71,47,34,34,42,111,3
205,90,68,46,35,34,37,108,3
183,91,68,45,34,34,29,104,3
202,99,73,47,36,31,33,104,3
191,94,57,43,37,29,33,96,3
171,81,51,42,37,28,36,87,3
186,87,54,40,37,27,43,96,3
197,83,57,41,37,30,43,96,3
172,73,47,42,32,31,42,92,3
172,76,56,46,28,29,41,94,3
167,85,57,43,30,29,39,101,3
204,87,53,43,34,32,33,99,3
206,88,54,42,35,31,34,99,3
232,111,66,38,35,32,33,102,3
327,113,68,41,37,31,33,112,3
325,113,72,43,35,30,33,111,3
333,112,73,43,33,28,30,110,3
351,110,70,48,31,29,34,122,3
343,98,59,53,31,28,35,125,3
269,108,56,48,33,31,39,116,3
279,106,53,47,33,30,41,125,3
242,104,51,47,35,30,43,123,3
255,104,60,43,35,28,44,120,3
260,111,65,44,38,26,43,123,3
254,104,64,49,37,28,39,126,3
265,108,70,53,41,31,41,117,3
268,109,71,57,39,32,37,117,3
277,126,78,60,41,33,36,117,3
308,116,75,59,40,35,37,130,3
313,120,77,59,40,32,38,128,3
323,137,86,60,37,33,39,140,3
327,135,87,55,38,33,41,148,3
304,137,91,53,36,34,39,143,3
267,138,88,48,36,37,39,129,3
276,139,87,49,36,37,39,133,3
271,123,79,42,35,34,37,118,3
319,126,77,44,37,35,43,112,3
295,110,61,58,38,34,45,109,3
299,108,65,62,37,32,47,102,3
281,95,62,58,36,34,47,102,3
269,85,60,63,38,35,47,105,3
188,94,65,68,38,35,42,116,3
246,98,65,54,36,39,47,136,3
259,109,65,60,40,40,49,142,3
260,126,71,63,41,40,56,143,3
286,130,71,66,47,44,62,211,3
315,129,70,62,48,44,67,219,3
286,134,75,65,51,40,63,209,3
275,134,77,68,66,40,60,211,3
280,125,80,67,89,38,55,213,3
237,131,87,72,95,41,54,153,3
253,125,90,79,97,38,46,138,3
242,113,84,81,95,38,44,145,3
277,101,82,74,84,35,46,155,3
297,101,77,81,61,39,47,164,3
321,104,65,71,53,34,42,169,3
342,109,65,64,50,35,41,173,3
369,117,64,61,53,39,45,174,3
390,121,72,65,55,40,53,193,3
401,133,74,58,51,37,51,197,3
401,134,72,66,44,35,52,194,3
395,143,73,67,45,36,54,204,3
384,141,87,79,45,34,53,216,3
355,145,82,81,45,36,44,194,3
341,145,83,83,46,44,57,205,3
361,131,87,81,44,42,55,203,3
354,134,87,92,41,41,56,182,3
336,135,78,99,42,40,56,160,3
345,153,82,102,39,38,56,158,3
367,145,86,102,37,29,48,134,3
330,155,84,102,39,36,67,145,3
317,145,84,95,43,38,70,152,3
357,146,96,89,44,39,72,166,3
364,124,92,84,45,41,73,182,3
324,141,94,85,44,40,69,180,3
338,138,101,91,47,36,54,165,3
337,136,97,99,47,39,58,176,3
331,137,98,94,43,39,57,167,3
320,137,99,104,52,39,58,148,3
367,125,89,106,54,54,60,144,3
381,130,86,103,55,56,64,168,3
388,134,91,91,53,58,59,167,3
388,133,90,88,54,58,59,172,3
378,132,88,80,45,58,56,175,3
372,131,98,77,49,47,53,169,3
364,116,92,73,48,43,46,168,3
360,111,90,85,50,44,52,157,3
348,114,80,87,49,59,54,152,3
328,120,83,81,46,63,56,162,3
344,115,76,85,44,64,60,182,3
380,123,79,86,42,65,63,159,3
391,142,86,81,39,64,59,157,3
410,131,84,80,43,53,61,165,3
445,142,96,84,45,46,60,157,3
415,160,102,84,42,40,56,134,3
374,161,108,87,47,42,54,137,3
339,153,103,86,48,35,48,148,3
334,157,105,84,43,30,41,134,3
297,142,100,81,46,33,43,136,3
271,123,90,78,47,34,42,133,3
310,112,82,85,44,32,49,143,3
322,102,81,84,44,33,48,158,3
307,97,76,91,48,35,53,176,3
315,105,74,94,46,33,52,175,3
321,100,73,91,46,35,55,178,3
262,97,71,80,46,34,51,185,3
241,116,84,76,44,34,53,177,3
208,111,83,65,41,33,51,166,3
228,114,75,53,38,31,50,159,3
219,115,84,53,35,31,51,169,3
261,119,86,59,37,32,50,180,3
258,99,71,64,36,33,47,160,3
273,101,76,65,46,32,46,162,3
229,85,75,72,50,36,46,201,3
281,83,67,76,50,37,46,197,3
293,86,67,72,46,36,46,181,3
306,86,71,69,46,35,48,184,3
337,88,67,70,40,37,47,181,3
339,92,68,75,36,33,47,134,3
309,93,78,75,39,30,47,132,3
273,89,76,73,40,30,45,147,3
261,93,69,71,40,29,42,141,3
222,88,68,70,38,28,40,133,3
219,89,71,60,38,28,40,154,3
197,84,58,56,37,29,37,148,3
220,79,62,53,39,30,36,121,3
265,80,67,56,40,29,37,126,3
247,86,65,61,39,28,36,128,3
250,90,64,59,39,28,35,105,3
258,91,62,55,40,26,38,137,3
229,98,60,58,39,27,38,133,3
201,96,56,60,34,26,40,139,3
235,95,65,59,34,26,42,148,3
277,92,62,61,37,28,42,144,3
279,102,61,62,32,30,37,117,3
284,115,68,60,35,31,43,141,3
271,118,70,61,38,33,41,150,3
247,126,64,59,37,35,44,160,3
201,131,70,59,39,33,42,167,3
211,124,72,72,45,37,46,172,3
203,116,65,73,44,40,41,155,3
202,111,67,73,42,39,46,140,3
192,99,63,68,43,43,46,121,3
215,88,60,66,42,43,47,107,3
216,84,60,53,38,40,44,99,3
236,91,77,59,40,38,47,97,3
257,91,74,54,43,38,47,110,3
285,102,78,59,43,33,45,147,3
286,114,78,61,40,35,47,168,3
277,119,78,59,39,32,49,175,3
283,116,62,56,37,31,51,196,3
289,131,63,60,35,33,52,197,3
282,127,64,54,36,33,53,169,3
263,121,63,48,36,32,51,156,3
293,115,65,48,36,34,50,164,3
297,108,62,52,38,34,46,145,3
286,86,69,47,34,31,40,150,3
272,81,68,47,35,30,41,161,3
303,88,70,48,37,30,42,155,3
266,111,79,50,38,31,41,137,3
257,115,89,47,38,32,41,130,3
248,115,83,50,45,31,43,113,3
237,117,83,50,44,29,44,109,3
234,113,88,50,42,31,43,110,3
256,95,76,55,41,30,40,128,3
271,114,79,56,39,30,46,136,3
267,123,87,60,33,33,46,139,3
281,121,85,62,31,34,42,136,3
253,120,76,64,31,32,44,140,3
238,121,82,69,34,34,43,126,3
215,103,69,65,37,31,38,120,3
238,91,57,59,39,30,42,127,3
295,94,71,70,39,32,47,151,3
288,88,74,72,40,32,44,145,3
303,87,72,69,36,28,46,164,3
322,84,73,69,34,30,46,165,3
317,89,74,68,38,30,39,163,3
273,85,71,59,38,29,32,145,3
293,96,68,62,38,29,38,150,3
312,94,64,58,38,30,37,134,3
299,90,63,63,37,28,36,132,3
333,91,61,62,30,27,35,133,3
335,100,45,66,28,26,35,133,3
315,87,47,59,33,26,32,125,3
284,87,50,60,35,27,40,149,3
304,91,56,55,35,28,42,157,3
288,93,74,58,38,27,43,166,3
281,88,79,49,41,28,42,160,3
354,100,82,55,36,28,43,175,3
355,106,87,51,36,29,36,153,3
346,110,83,53,38,28,36,143,3
327,106,71,54,35,28,41,123,3
315,107,70,58,33,29,44,126,3
261,100,68,58,38,29,45,123,3
257,98,64,63,38,29,52,129,3
254,106,87,63,37,29,53,147,3
231,110,85,62,35,30,49,156,3
271,109,92,61,38,28,47,150,3
252,109,94,55,33,26,47,144,3
284,109,96,48,32,22,41,141,3
266,99,83,49,34,25,40,133,3
275,95,90,49,38,25,43,125,3
259,96,83,47,35,29,46,134,3
272,99,80,50,35,30,42,129,3
235,96,74,52,34,29,39,118,3
235,89,76,53,35,28,38,104,3
254,91,72,52,36,33,37,105,3
230,85,69,50,35,30,33,100,3
288,91,74,53,34,30,35,94,3
282,92,80,52,37,32,35,96,3
279,95,75,47,34,32,39,107,3
304,98,71,46,32,26,39,137,3
348,100,71,51,39,27,42,140,3
326,99,65,49,41,29,46,145,3
349,102,58,49,42,29,46,156,3
346,96,53,52,45,27,46,172,3
302,86,48,52,43,30,51,162,3
302,84,47,47,37,28,54,169,3
283,77,53,48,37,28,57,197,3
280,73,57,45,33,29,58,187,3
279,74,61,41,32,29,58,173,3
296,81,63,41,32,28,55,170,3
252,82,68,41,35,28,51,158,3
236,89,66,39,32,33,45,117,3
221,86,71,47,36,35,47,129,3
245,94,72,50,33,37,44,142,3
230,92,74,53,39,36,41,133,3
237,99,69,55,43,37,44,137,3
254,102,68,55,43,32,43,151,3
269,108,71,57,42,30,47,151,3
264,112,75,55,41,29,49,141,3
271,110,71,52,36,29,50,138,3
263,100,83,54,30,28,47,131,3
250,91,83,54,29,31,46,121,3
228,82,79,53,32,30,40,115,3
248,71,77,58,37,27,36,106,3
270,86,84,57,37,30,42,116,3
265,89,74,54,37,29,44,117,3
265,93,71,52,42,28,43,110,3
274,95,68,44,38,27,44,117,3
250,103,68,45,36,30,46,124,3
254,93,61,43,37,29,41,119,3
252,96,59,42,36,29,37,117,3
253,112,64,52,39,30,47,123,3
252,123,70,55,41,32,45,117,3
262,113,64,49,38,29,44,106,3
243,113,76,60,41,31,51,104,3
250,109,80,61,42,31,53,109,3
254,93,81,54,40,30,46,120,3
250,101,83,53,39,33,50,120,3
243,105,86,57,42,37,60,187,3
230,102,74,47,37,33,53,193,3
241,107,87,50,40,36,52,195,3
239,113,81,51,36,36,54,203,3
304,90,78,51,38,31,53,219,3
324,95,78,50,44,31,45,165,3
345,97,81,49,45,33,46,160,3
359,117,81,52,47,34,46,156,3
358,113,81,50,48,33,51,144,3
332,118,79,52,45,34,51,115,3
361,120,81,56,39,34,51,129,3
361,120,82,58,42,33,52,140,3
353,96,69,58,38,31,53,161,3
381,95,70,60,40,31,49,165,3
378,117,75,58,43,30,46,180,3
333,114,74,60,45,27,46,172,3
372,128,85,61,45,33,43,164,3
374,152,92,65,48,33,52,168,3
343,159,100,67,49,37,59,169,3
317,145,97,67,46,37,60,157,3
318,148,103,70,46,40,60,166,3
289,142,98,70,45,37,63,160,3
318,125,101,67,47,42,57,135,3
333,130,96,64,44,39,50,142,3
354,127,97,68,46,41,52,142,3
350,125,92,62,47,40,50,141,3
320,132,87,65,50,40,53,146,3
276,134,76,61,46,37,58,151,3
259,119,77,67,48,38,56,147,3
248,132,85,68,48,39,54,148,3
243,134,88,67,48,39,56,140,3
235,143,90,64,51,40,50,134,3
260,151,97,64,51,37,45,138,3
263,159,94,64,48,35,46,136,3
253,159,96,63,47,34,47,137,3
269,155,90,60,46,33,49,147,3
282,142,93,57,40,34,51,161,3
271,136,96,60,47,38,56,180,3
284,125,99,58,48,39,58,209,3
312,110,93,53,51,38,58,210,3
314,113,98,56,48,38,58,206,3
338,111,99,62,46,36,57,200,3
337,112,93,61,36,34,59,187,3
325,116,91,60,38,36,59,162,3
330,120,88,60,36,37,58,177,3
332,119,87,57,37,37,56,178,3
292,112,95,57,40,36,63,210,3
295,108,94,56,44,36,56,200,3
305,108,98,52,42,34,52,184,3
277,108,97,64,40,33,52,164,3
339,122,110,70,40,34,57,173,3
370,138,107,70,40,38,50,129,3
363,149,109,69,36,36,51,137,3
348,163,108,73,37,35,48,129,3
360,165,104,66,42,40,47,129,3
354,164,99,63,43,37,42,112,3
342,155,90,63,43,34,41,111,3
348,139,88,63,49,41,48,121,3
377,120,94,60,49,41,51,140,3
385,119,95,66,44,36,53,151,3
331,101,85,61,45,37,50,152,3
316,96,82,61,42,37,51,155,3
307,98,78,58,33,30,42,155,3
300,102,65,58,33,32,40,146,3
269,103,67,51,43,35,40,131,3
268,119,71,61,47,38,53,187,3
270,120,87,59,50,39,57,185,3
297,130,94,67,57,41,63,189,3
274,123,101,78,60,41,64,190,3
295,129,107,78,55,39,63,191,3
291,132,109,74,53,38,55,133,3
312,141,99,73,54,38,50,135,3
299,128,88,70,48,34,45,138,3
319,138,81,66,48,33,53,182,3
300,135,95,77,51,43,77,182,3
325,138,91,76,47,51,83,187,3
317,147,108,89,49,55,88,203,3
326,156,115,87,52,63,94,209,3
316,164,117,85,49,64,95,187,3
392,159,109,81,47,63,84,212,3
387,148,107,89,50,62,79,213,3
405,135,90,77,48,58,73,202,3
416,140,83,80,48,52,64,179,3
429,126,89,81,50,54,58,173,3
375,143,87,102,59,53,46,139,3
383,146,93,100,59,46,48,150,3
374,145,98,108,61,47,50,153,3
346,136,99,122,62,47,50,169,3
330,137,94,125,62,42,48,165,3
366,118,90,108,53,40,52,175,3
406,118,89,117,53,38,50,182,3
386,114,84,109,53,37,52,187,3
388,117,84,93,49,37,52,178,3
389,118,84,87,48,40,50,165,3
374,122,81,85,56,38,44,151,3
336,118,75,81,53,38,46,125,3
333,123,80,81,47,37,44,111,3
340,119,83,86,49,36,44,107,3
340,128,83,94,55,37,47,111,3
330,125,82,90,50,39,48,117,3
288,118,78,78,50,38,46,114,3
290,120,73,76,54,39,43,101,3
291,130,64,69,51,40,42,91,3
293,114,60,60,47,41,45,98,3
262,130,69,66,50,41,51,99,3
316,128,70,66,49,42,51,101,3
325,129,69,66,46,40,51,106,3
309,113,72,72,48,40,49,104,3
