1030,1049,784,1111,1063,1074,848,1033,2
883,936,679,1149,967,1051,741,875,2
761,763,566,1144,960,1076,685,770,2
673,679,512,1154,907,1083,616,697,2
616,599,411,1113,822,965,530,662,2
562,522,362,1133,798,930,470,636,2
607,531,375,1074,893,886,420,664,2
593,510,343,1051,882,796,322,657,2
588,482,306,989,863,681,240,657,2
585,477,300,892,837,586,207,635,2
599,488,271,763,819,492,178,620,2
569,459,217,638,674,349,181,587,2
571,471,210,531,573,268,175,573,2
563,464,190,408,507,233,172,559,2
562,458,181,325,467,179,165,554,2
556,447,174,267,433,151,163,555,2
552,447,174,244,395,126,159,557,2
540,439,170,212,374,108,158,544,2
546,446,177,207,366,99,153,550,2
542,443,171,193,350,81,154,548,2
544,441,173,196,362,82,154,547,2
541,446,167,194,350,77,148,535,2
543,440,173,194,359,85,153,535,2
549,435,164,190,356,82,155,540,2
542,433,162,188,358,84,152,537,2
550,453,164,200,364,81,160,541,2
545,444,168,195,360,80,161,537,2
552,446,169,196,358,78,159,548,2
545,450,184,194,348,80,159,537,2
550,450,183,191,360,82,162,542,2
540,443,180,180,351,81,157,536,2
544,446,189,185,361,85,153,545,2
542,448,183,190,354,87,154,546,2
533,443,160,185,356,87,145,541,2
541,455,172,209,353,93,155,544,2
539,449,173,220,350,122,150,545,2
539,457,155,306,351,132,154,543,2
534,477,161,371,377,163,152,530,2
541,470,167,394,369,192,176,555,2
536,475,197,450,352,282,185,555,2
541,504,230,539,382,363,185,549,2
520,555,257,765,508,462,421,604,2
493,612,337,1064,523,607,528,674,2
503,634,621,1153,701,725,544,646,2
540,735,658,1438,871,822,551,729,2
591,768,750,1609,879,866,594,776,2
639,751,801,1581,847,860,507,731,2
720,757,845,1510,925,869,456,703,2
698,834,696,1494,834,799,473,797,2
644,751,686,1359,682,713,481,739,2
575,748,626,1129,702,645,467,712,2
502,771,585,1020,691,598,454,740,2
384,720,504,821,604,458,427,759,2
418,649,527,735,572,413,402,690,2
419,652,560,438,575,339,428,689,2
402,614,526,445,550,306,420,719,2
478,597,584,564,548,286,415,703,2
512,610,617,604,515,254,407,675,2
510,596,602,612,533,280,439,684,2
559,598,574,625,524,273,404,693,2
579,621,580,635,517,263,399,674,2
517,617,589,566,488,264,390,709,2
467,618,558,536,479,246,390,696,2
409,621,540,534,466,215,357,731,2
312,656,534,479,460,213,359,732,2
244,663,561,414,480,207,369,730,2
195,665,483,353,472,213,356,706,2
150,662,522,339,483,232,366,713,2
118,675,526,302,484,225,350,679,2
93,657,524,302,489,247,364,671,2
64,655,519,302,478,251,348,675,2
57,639,526,297,492,262,366,663,2
48,654,496,291,497,264,350,679,2
46,652,492,330,479,258,353,673,2
41,645,508,326,498,271,363,669,2
37,647,483,329,479,268,361,664,2
43,660,492,320,482,271,349,678,2
59,667,484,306,467,255,342,679,2
145,660,485,229,493,307,362,671,2
306,677,467,203,472,315,345,694,2
466,675,490,223,473,357,339,695,2
629,690,482,316,455,370,336,725,2
731,678,472,343,452,375,327,710,2
795,690,490,375,445,342,305,722,2
791,688,477,398,427,314,284,719,2
772,690,457,487,426,258,276,715,2
694,686,429,505,413,233,253,683,2
631,675,435,516,426,234,278,670,2
576,653,416,529,416,247,272,658,2
557,629,396,529,417,265,286,635,2
511,591,356,518,396,273,282,624,2
486,539,342,482,416,272,281,596,2
482,511,310,471,418,266,259,596,2
471,486,269,485,410,241,251,565,2
486,472,285,497,479,219,257,558,2
482,453,289,567,520,239,272,545,2
474,433,294,745,534,243,273,539,2
471,421,285,824,583,248,263,540,2
473,441,295,925,609,273,291,557,2
470,425,340,926,598,278,275,542,2
484,424,345,1041,601,249,254,530,2
500,429,328,1028,609,247,241,538,2
493,422,333,1078,559,236,242,507,2
516,438,345,1016,564,211,196,505,2
498,433,271,1042,539,199,175,487,2
497,449,260,876,535,185,159,474,2
494,458,285,772,522,152,156,452,2
496,462,292,650,527,144,144,455,2
482,429,264,732,518,146,135,435,2
490,424,281,766,511,148,127,441,2
492,446,323,872,500,161,125,445,2
488,445,310,910,498,157,110,442,2
493,450,293,1006,500,161,101,440,2
486,446,292,948,478,149,100,433,2
496,455,281,911,508,147,89,445,2
489,423,228,779,494,135,77,439,2
500,433,240,708,501,151,82,457,2
501,439,245,518,514,145,80,468,2
503,446,246,414,518,149,73,479,2
516,469,263,322,506,159,70,484,2
515,475,271,368,524,169,73,494,2
519,477,271,361,537,172,63,499,2
508,480,272,319,509,172,63,488,2
517,491,284,317,520,176,70,503,2
501,483,263,321,520,161,72,500,2
512,486,248,259,529,161,71,507,2
510,483,245,245,505,151,79,500,2
509,480,245,290,514,149,78,501,2
509,475,227,425,511,154,74,489,2
513,469,231,474,509,159,74,488,2
513,471,248,478,507,154,70,484,2
506,466,238,466,505,145,71,471,2
519,470,251,448,516,160,68,480,2
514,484,256,325,516,151,66,476,2
513,486,260,253,525,155,64,477,2
506,480,254,250,510,155,70,465,2
504,479,250,358,512,165,59,473,2
495,474,236,397,521,155,60,467,2
489,442,227,441,511,152,61,463,2
491,428,227,460,515,149,63,469,2
471,407,218,516,511,145,80,461,2
470,396,226,471,527,153,108,468,2
459,384,215,445,489,148,154,484,2
453,374,209,430,496,172,212,502,2
443,388,209,415,481,201,261,510,2
459,399,274,339,480,234,290,526,2
469,417,281,405,448,272,420,549,2
467,420,334,481,462,547,450,529,2
501,471,419,870,530,666,471,547,2
515,502,537,1090,536,760,479,538,2
576,517,593,1283,556,901,524,550,2
594,513,650,1460,565,927,496,541,2
617,528,704,1586,591,811,562,587,2
631,587,694,1431,522,748,614,601,2
643,613,757,1372,504,773,660,633,2
595,616,753,1323,476,754,642,664,2
586,632,821,1293,475,958,642,707,2
625,705,871,1236,424,1091,636,709,2
631,688,873,1307,438,1098,596,711,2
650,687,847,1414,476,1031,586,729,2
675,755,812,1472,472,950,594,697,2
681,764,719,1567,489,748,578,696,2
694,731,642,1620,561,529,541,681,2
694,723,690,1699,560,472,541,652,2
706,740,654,1612,541,450,526,623,2
697,683,725,1651,556,420,521,652,2
724,696,769,1602,561,421,544,611,2
689,721,742,1471,497,464,521,599,2
687,720,694,1372,504,456,528,626,2
672,704,645,1281,495,437,516,620,2
681,705,594,1026,510,402,531,626,2
685,736,539,790,493,297,505,624,2
682,699,554,928,513,191,519,635,2
692,699,548,1059,508,177,511,631,2
685,696,530,1263,510,169,513,651,2
710,727,544,1433,484,164,515,640,2
687,704,542,1417,482,157,505,642,2
698,707,513,1415,486,148,507,665,2
701,721,526,1269,494,146,509,666,2
713,720,544,1091,511,138,518,673,2
698,720,498,849,507,146,500,661,2
690,699,514,816,523,132,514,674,2
707,719,517,699,505,123,509,670,2
700,706,484,864,523,132,504,682,2
706,727,495,922,509,138,498,673,2
689,707,519,1034,517,141,502,676,2
717,724,497,1199,525,169,501,704,2
703,723,489,1230,522,176,488,698,2
707,730,537,1104,508,200,498,705,2
689,705,534,1095,495,246,481,697,2
697,706,524,1037,517,327,480,717,2
681,715,506,925,482,361,453,709,2
661,692,539,859,495,367,453,702,2
654,693,534,862,472,356,414,712,2
639,675,527,793,484,327,397,719,2
622,666,506,720,456,239,366,712,2
592,627,527,613,468,161,347,676,2
589,614,517,579,467,141,328,676,2
560,570,496,516,478,126,327,623,2
548,551,486,516,533,118,315,608,2
545,527,487,525,534,146,298,580,2
536,499,468,475,556,167,285,570,2
521,480,435,435,534,205,266,548,2
496,450,399,467,542,242,255,553,2
479,425,357,430,487,266,276,529,2
449,387,328,473,479,352,280,503,2
437,372,306,444,476,374,307,493,2
428,347,287,487,493,420,322,472,2
431,326,301,487,511,470,299,444,2
427,304,304,472,493,501,311,419,2
438,281,316,433,526,521,292,409,2
445,295,297,440,516,605,299,397,2
465,340,299,407,523,605,279,390,2
500,348,275,389,513,601,295,413,2
519,351,249,385,537,619,241,409,2
530,379,230,396,522,565,250,421,2
539,367,236,400,509,457,220,424,2
541,326,220,418,521,419,223,450,2
522,339,213,403,497,357,195,430,2
525,365,220,437,507,257,193,437,2
523,358,213,418,499,236,174,436,2
519,362,207,436,504,233,151,444,2
519,386,222,423,491,215,137,436,2
533,416,240,436,508,205,146,476,2
534,423,235,498,494,202,145,532,2
547,435,259,568,495,187,154,577,2
549,456,278,565,506,196,155,635,2
566,456,281,585,515,183,155,700,2
579,470,309,612,531,187,160,759,2
590,485,307,562,527,191,160,766,2
584,517,339,525,553,202,162,777,2
600,515,333,529,554,191,158,758,2
589,522,330,527,551,191,158,758,2
591,539,295,521,539,185,154,709,2
571,523,321,513,547,189,154,692,2
576,499,274,488,538,189,147,647,2
569,499,264,482,523,176,143,630,2
566,508,253,487,533,168,146,567,2
554,477,258,446,526,163,136,533,2
561,480,258,460,528,155,127,480,2
568,488,238,471,508,137,121,471,2
555,481,243,469,520,136,118,444,2
565,474,247,453,515,146,106,424,2
555,452,229,461,514,138,98,398,2
567,447,186,451,520,129,98,395,2
549,428,186,433,517,124,100,395,2
